Total budget,Pääluokan nimi,Menoluvun nimi,Menomomentin nimi,total
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Kotimaisten kielten keskuksen toimintamenot,4431000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Varastokirjaston toimintamenot,1679000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Korkeakoululaitoksen ja tieteen yhteiset menot,25989000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Valtionrahoitus yliopistojen toimintaan,1893903000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Suomen Akatemian tutkimusmäärärahat,353744000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Rahapelitoiminnan tuotot tieteen edistämiseen,76261000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Strateginen tutkimusrahoitus,55631000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Valtionrahoitus ammattikorkeakoulujen toimintaan,896993000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Rahoitusosuudet kansainvälisille järjestöille,20079000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Opintotuen muutoksenhakulautakunnan toimintamenot,647000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Opintolainojen valtiontakaus,99200000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Opintoraha ja asumislisä,458600000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Korkeakouluopiskelijoiden ateriatuki,36164000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Koulumatkatuki,48800000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Taiteen edistämiskeskuksen toimintamenot,4268000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Suomenlinnan hoitokunnan toimintamenot,2103000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Museoviraston toimintamenot,22314000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Näkövammaisten kirjaston toimintamenot,5510000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Kansallisen audiovisuaalisen instituutin toimintamenot,7307000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Ylimääräiset taiteilija- ja sanomalehtimieseläkkeet,19619000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Museoviraston kulttuuri- ja nähtävyyskohteiden tilakustannukset,16886000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Valtionavustukset yleisten kirjastojen toimintaan,5826000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Valtionosuus ja -avustus teattereiden orkestereiden ja museoiden käyttökustannuksiin,129197000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Valtionosuus ja -avustus taiteen perusopetuksen käyttökustannuksiin,88583000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Korvaus Suomenlinnan huoltoliikenteen käyttötappioon,252000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Eräät käyttöoikeuskorvaukset,26648000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Eräät avustukset,14689000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Apurahat taiteilijoille kirjailijoille ja kääntäjille,17460000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Rahapelitoiminnan tuotot taiteen edistämiseen,190275000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Valtionavustus tilakustannuksiin,23337000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Digitaalisen kulttuuriperinnön saatavuus ja säilyttäminen,1950000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Kansallisgallerian kokoelman kartuttaminen,989000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Toimitilojen ja kiinteistövarallisuuden perusparannukset ja kunnossapito,3899000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Kulttuuriympäristön suojelusta aiheutuvat menot,40000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Liikuntatoimi,Avustukset Liikkuva -ohjelmiin,5000000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Liikuntatoimi,Rahapelitoiminnan tuotot  urheilun ja liikuntakasvatuksen edistämiseen,108944000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Liikuntatoimi,Valtionosuudet kunnille ja liikunnan koulutuskeskuksille sekä rahoitus liikuntatieteellisten hankkeiden arviointikustannuksiin ja eräisiin avustuksiin,40676000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Liikuntatoimi,Liikunnan ja huippu-urheilun edistäminen,6200000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Nuorisotyö,Rahapelitoiminnan tuotot  nuorisotyön edistämiseen,39220000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Nuorisotyö,Nuorten työpajatoiminta ja etsivä nuorisotyö,32112000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Nuorisotyö,Valtionosuudet kuntien nuorisotoimeen ja eräät avustukset,9771000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Maa- ja metsätalousministeriön toimintamenot,23410000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Luonnonvarakeskuksen toimintamenot,79178000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Tutkimus ja kehittäminen,10943000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Hallinnolliset järjestelyt,1240000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Maa- ja metsätalousministeriön hallinnonalan arvonlisäveromenot,27652000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Eräät jäsenmaksut ja rahoitusosuudet,4439000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Maatalouden aloittamis- ja investointiavustukset,65250000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Maaseutuelinkeinotoiminnan korkotuki,15000000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Luopumistuet ja -eläkkeet,31300000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Eläinten hyvinvointikorvaukset,65000000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Valtionapu maaseudun elinkeinojen kehittämiseen,5326000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Porotalouden edistäminen,1843000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Rahapelitoiminnan tuotolla rahoitettava hevoskasvatuksen ja  hevosurheilun edistäminen,39892000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Valtionapu 4H-toimintaan,4105000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Maaseudun kehittäminen,12300000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,EU:n ja valtion rahoitusosuus alueelliseen ja paikalliseen maaseudun kehittämiseen,182091000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Ruokaviraston toimintamenot,83642000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Eläinlääkintähuolto ja kasvintuhoojien torjunta,5948000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Maa- ja puutarhatalouden kansallinen tuki,332000000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,EU-tulotuki ja EU-markkinatuki,516900000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Ympäristökorvaukset luonnonmukainen tuotanto neuvonta ja ei-tuotannolliset investoinnit,314190000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Luonnonhaittakorvaukset,617764000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,EU-rahoitteinen ruokaketjun kehittäminen,10910000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Ruokaketjun kehittäminen,4269000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Peltorakenteen kehittäminen,1000000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Siirto interventiorahastoon,400000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Siirto Maatilatalouden kehittämisrahastoon,0
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Eräät valtionavut,6117000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Kalakannan hoitovelvoitteet,3300000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Vesivarojen käytön ja hoidon menot,14259000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Luonnonvara- ja biotalouden edistäminen,32652000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Vesi- ja kalataloushankkeiden tukeminen,8636000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Eräät luonnonvaratalouden korvaukset,1745000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Hirvieläinten aiheuttamien vahinkojen korvaaminen,5600000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Petoeläinten aiheuttamien vahinkojen korvaaminen,11250000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Tuki puuntuotannon kestävyyden turvaamiseen,55030000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Metsäluonnon hoidon edistäminen,8027000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Valtionapu Suomen metsäkeskukselle,42171000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Tuki joutoalueiden metsitykseen,1360000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Riistatalouden edistäminen,13878000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Kalatalouden edistäminen,9700000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Eräät luonnonvaratalouden valtionavut,1132000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Elinkeinokalatalouden edistäminen,21888000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Metsähallitus,Metsähallituksen eräät julkiset hallintotehtävät,8265000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maanmittaus ja tietovarannot,Maanmittauslaitoksen toimintamenot,45063000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maanmittaus ja tietovarannot,Kiinteistötoimitusten tukemisesta aiheutuvat menot,3000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Liikenne- ja viestintäministeriön toimintamenot,14602000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Liikenne- ja viestintäviraston toimintamenot,80683000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Väyläviraston toimintamenot,54385000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Ilmatieteen laitoksen toimintamenot,47528000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Liikenne- ja viestintäministeriön hallinnonalan arvonlisäveromenot,483243000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Osakehankinnat,0
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenne- ja viestintäverkot,Perusväylänpito,1382654000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenne- ja viestintäverkot,Avustukset liikenne- ja viestintäverkkoihin,67658000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenne- ja viestintäverkot,Eräät avustukset,60150000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenne- ja viestintäverkot,Maa- ja vesialueiden hankinnat ja korvaukset,34997000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenne- ja viestintäverkot,Väyläverkon kehittäminen,431725000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenne- ja viestintäverkot,Elinkaarirahoitushankkeet,108800000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen ja viestinnän palvelut,Meriliikenteessä käytettävien alusten kilpailukyvyn parantaminen,88000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen ja viestinnän palvelut,Valtionavustus valtakunnallisen laajakaistahankkeen toteuttamiseen,5000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen ja viestinnän palvelut,Avustukset liikenteen ja viestinnän palveluihin,18741000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen ja viestinnän palvelut,Saaristo- ja yhteysalusliikenteen ostot ja kehittäminen,19136000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen ja viestinnän palvelut,Julkisen henkilöliikenteen palvelujen ostot ja kehittäminen,119724000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen ja viestinnän palvelut,Siirto valtion televisio- ja radiorahastoon,543286000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Työ- ja elinkeinoministeriön toimintamenot,38668000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Elinkeino- liikenne- ja ympäristökeskusten toimintamenot,185801000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Työ- ja elinkeinotoimistojen toimintamenot,209411000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Geologian tutkimuskeskuksen toimintamenot,32864000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Innovaatiorahoituskeskus Business Finlandin toimintamenot,101504000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Kilpailu- ja kuluttajaviraston toimintamenot,18361000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Patentti- ja rekisterihallituksen toimintamenot,9157000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Turvallisuus- ja kemikaaliviraston toimintamenot,21857000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Energiaviraston toimintamenot,7758000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Siviilipalvelus,4939000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Työ- ja elinkeinoministeriön hallinnonalan arvonlisäveromenot,57072000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Valtionavustus kestävää kasvupolitiikkaa edistäville toimijoille,6291000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Erityisavustus Teknologian tutkimuskeskus VTT Oy:n tutkimusinfrastruktuuriin,4400000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Valtionavustus Teknologian tutkimuskeskus VTT Oy:n toimintaan,109303000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Valtionavustus kuluttajajärjestölle,1222000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Valtion osuus merimiespalvelutoiminnasta,2572000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Matkustajien paluukuljetukset ja korvaukset,400000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Korvaukset matkustajille matkapakettien peruuntumisesta,3000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Kansainvälisten järjestöjen jäsenmaksut ja rahoitusosuudet,17219000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Eräät oikeudenkäyntikulut ja korvaukset,50000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,Energiatehokkuuden ja uusiutuvan energian käytön edistäminen,3420000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,Tutkimus- kehittämis- ja innovaatiotoiminnan tukeminen,516318000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,Energiatuki,101250000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,Kiertotalouden ekosysteemien ja osaamisalustojen kehittäminen,1000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,Yritysvetoisen tutkimus- kehittämis- ja innovaatiotoiminnan sekä kiertotalouden ja toimialojen kasvun tukeminen,64200000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,Kiertotalouden investointituki,1000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,LNG-terminaalien investointituki,5532000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,Laivanrakennuksen innovaatiotuki,15685000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,Sähköisen liikenteen ja biokaasun liikennekäytön infrastruktuurin edistäminen,8000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,Uusiutuvan energian tuotantotuki,282803000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,Uusiutuvan energian ja uuden energiateknologian investointituki,4150000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,Siirrot EU:n innovaatiorahastoon,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,Lainat tutkimus- ja innovaatiotoimintaan,282800000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Uudistuminen ja vähähiilisyys,Pääomalainat teollisuuden uudistumiseen ja yritysvetoisten liiketoimintaekosysteemien kehittämiseen,12000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys ja yrittäjyys,Ravitsemisyrittäjien tukeminen,10000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys ja yrittäjyys,Alueiden kestävän kasvun ja elinvoiman tukeminen,52000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys ja yrittäjyys,Yritysten kehittämishankkeiden tukeminen,92378000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys ja yrittäjyys,Alueellinen kuljetustuki,6000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys ja yrittäjyys,Päästökaupan epäsuorien kustannusten kompensaatiotuki,121000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys ja yrittäjyys,Julkiset työvoima- ja yrityspalvelut,276306000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys ja yrittäjyys,Palkkaturva,32000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys ja yrittäjyys,EU:n ja valtion rahoitusosuus EU:n alue- ja rakennepolitiikan ja muihin koheesiopolitiikan ohjelmiin,378638000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys ja yrittäjyys,Vaikuttavuusinvestointien tuotonmaksu,4500000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten erityisrahoitus,Valtiontuki sähköhuollon varmistamiseksi,700000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten erityisrahoitus,Finnvera Oyj:n tappiokorvaukset ja korkotuet,189928000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten erityisrahoitus,Korko- ja muu tuki julkisesti tuetuille vienti- ja alusluotoille,83200000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten erityisrahoitus,Siirrot hallinnonalan rahastoihin,20000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten erityisrahoitus,Lainat Finnvera Oyj:n varainhankintaan,10000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten erityisrahoitus,Pääomasijoitus Suomen Malmijalostus Oy:lle,300000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten erityisrahoitus,Pääomasijoitus Business Finland Venture Capital Oy:lle,19100000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten erityisrahoitus,Tuotonvaihtosopimus- ja suojausmenot,6029000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Kotoutuminen ja kansainvälinen osaaminen,Kotoutumisen ja työvoiman maahanmuuton edistäminen,8891000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Kotoutuminen ja kansainvälinen osaaminen,Valtion korvaukset kotouttamisesta,171160000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Sosiaali- ja terveysministeriön toimintamenot,36018000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Valtion mielisairaaloiden toimintamenot,980000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Terveyden ja hyvinvoinnin laitoksen alaisten lastensuojeluyksiköiden toimintamenot,1848000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Terveyden ja hyvinvoinnin laitoksen alaisen vankiterveydenhuollon yksikön toimintamenot,20155000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Sosiaaliturva-asioiden muutoksenhakulautakunnan toimintamenot,8714000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Sosiaali- ja terveydenhuollon valtakunnallinen tiedonhallinta,30400000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Sosiaali- ja terveysministeriön hallinnonalan arvonlisäveromenot,19500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Kansainväliset jäsenmaksut ja maksuosuudet,5262000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Valvonta,Säteilyturvakeskuksen toimintamenot,14794000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Valvonta,Sosiaali- ja terveysalan lupa- ja valvontaviraston toimintamenot,14272000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Valvonta,Lääkealan turvallisuus- ja kehittämiskeskuksen toimintamenot,5351000
