Total budget,Pääluokan nimi,Menoluvun nimi,Menomomentin nimi,total
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Suomen Akatemian tutkimusmäärärahat,276140000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Rahapelitoiminnan tuotot tieteen edistämiseen,107567000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Strateginen tutkimusrahoitus,55631000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Valtionrahoitus ammattikorkeakoulujen toimintaan,834944000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Rahoitusosuudet kansainvälisille järjestöille,19972000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Valtion rahoitus ammattikorkeakoulujen pääomaan,0
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Valtion rahoitus yliopistojen pääomasijoituksiin,0
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Opintotuen muutoksenhakulautakunnan toimintamenot,635000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Opintolainojen valtiontakaus,59200000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Opintoraha ja asumislisä,442136000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Korkeakouluopiskelijoiden ateriatuki,31626000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Koulumatkatuki,53500000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Taiteen edistämiskeskuksen toimintamenot,4115000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Suomenlinnan hoitokunnan toimintamenot,2109000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Museoviraston toimintamenot,19999000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Näkövammaisten kirjaston toimintamenot,5199000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Kansallisen audiovisuaalisen instituutin toimintamenot,6750000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Ylimääräiset taiteilija- ja sanomalehtimieseläkkeet,19225000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Museoviraston kulttuuri- ja nähtävyyskohteiden tilakustannukset,15804000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Valtionavustukset yleisten kirjastojen toimintaan,4560000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Valtionosuus ja -avustus teattereiden orkestereiden ja museoiden käyttökustannuksiin,47077000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Valtionavustus Suomen itsenäisyyden 100-vuotisjuhlavuoden merkkihankkeen perustamiskustannuksiin,0
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Korvaus Suomenlinnan huoltoliikenteen käyttötappioon,252000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Eräät käyttöoikeuskorvaukset,26648000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Eräät avustukset,1370000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Apurahat taiteilijoille kirjailijoille ja kääntäjille,14853000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Rahapelitoiminnan tuotot taiteen edistämiseen,246260000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Valtionavustus tilakustannuksiin,26867000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Digitaalisen kulttuuriperinnön saatavuus ja säilyttäminen,1950000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Kansallisgallerian kokoelman kartuttaminen,739000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Toimitilojen ja kiinteistövarallisuuden perusparannukset ja kunnossapito,3899000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Kulttuuriympäristön suojelusta aiheutuvat menot,50000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Lahjoitus Suomalais-virolaisen kulttuurisäätiön pääomaan,0
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Liikuntatoimi,Avustus Liikkuva opiskelu -ohjelmaan,3800000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Liikuntatoimi,Rahapelitoiminnan tuotot  urheilun ja liikuntakasvatuksen edistämiseen,154667000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Liikuntatoimi,Valtionosuus liikunnan koulutuskeskuksille ja rahoitus liikuntatieteellisten hankkeiden arviointikustannuksiin,1474000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Nuorisotyö,Rahapelitoiminnan tuotot  nuorisotyön edistämiseen,55320000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Nuorisotyö,Nuorten työpajatoiminta ja etsivä nuorisotyö,21023000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Nuorisotyö,Eräät avustukset,1750000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Maa- ja metsätalousministeriön toimintamenot,21984000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Luonnonvarakeskuksen toimintamenot,73155000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Tutkimus ja kehittäminen,1343000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Hallinnolliset järjestelyt,585000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Maa- ja metsätalousministeriön hallinnonalan arvonlisäveromenot,28540000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Eräät jäsenmaksut ja rahoitusosuudet,4539000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Maatalouden aloittamis- ja investointiavustukset,84976000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Maaseutuelinkeinotoiminnan korkotuki,13000000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Luopumistuet ja -eläkkeet,40500000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Eläinten hyvinvointikorvaukset,67767000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Maatalouden toimintaedellytysten turvaaminen,22500000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Valtionapu maaseudun elinkeinojen kehittämiseen,5266000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Porotalouden edistäminen,1843000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Rahapelitoiminnan tuotolla rahoitettava hevoskasvatuksen ja  hevosurheilun edistäminen,40092000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Valtionapu 4H-toimintaan,3905000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Maaseudun kehittäminen,3100000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,EU:n ja valtion rahoitusosuus alueelliseen ja paikalliseen maaseudun kehittämiseen,180700000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Ruokaviraston toimintamenot,70048000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Elintarviketurvallisuusviraston toimintamenot,0
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Maaseutuviraston toimintamenot,0
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Eläinlääkintähuolto ja kasvintuhoojien torjunta,5948000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Maa- ja puutarhatalouden kansallinen tuki,322700000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,EU-tulotuki ja EU-markkinatuki,529700000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Ympäristökorvaukset luonnonmukainen tuotanto neuvonta ja ei-tuotannolliset investoinnit,290710000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Luonnonhaittakorvaukset,548288000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,EU-rahoitteinen ruokaketjun kehittäminen,10635000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Ruokaketjun kehittäminen,2945000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Siirto interventiorahastoon,170000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Siirto Maatilatalouden kehittämisrahastoon,0
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Eräät valtionavut,5717000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Kalakannan hoitovelvoitteet,3100000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Vesivarojen käytön ja hoidon menot,13971000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Luonnonvara- ja biotalouden edistäminen,6450000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Vesi- ja kalataloushankkeiden tukeminen,5586000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Eräät luonnonvaratalouden korvaukset,1745000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Hirvieläinten aiheuttamien vahinkojen korvaaminen,5375000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Petoeläinten aiheuttamien vahinkojen korvaaminen,8850000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Tuki puuntuotannon kestävyyden turvaamiseen,56230000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Metsäluonnon hoidon edistäminen,5027000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Valtionapu Suomen metsäkeskukselle,39160000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Riistatalouden edistäminen,11751000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Kalatalouden edistäminen,10536000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Eräät luonnonvaratalouden valtionavut,1332000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Elinkeinokalatalouden edistäminen,20476000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Lainat puuntuotannon kestävyyden turvaamiseen,0
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Metsähallitus,Metsähallituksen eräät julkiset hallintotehtävät,7491000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maanmittaus ja tietovarannot,Maanmittauslaitoksen toimintamenot,40080000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maanmittaus ja tietovarannot,Kiinteistötoimitusten tukemisesta aiheutuvat menot,3500000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Liikenne- ja viestintäministeriön toimintamenot,14589000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Liikenne- ja viestintäministeriön hallinnonalan tuottavuusmääräraha,1660000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Liikenne- ja viestintäministeriön hallinnonalan arvonlisäveromenot,384582000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Osakehankinnat,1000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Väyläviraston toimintamenot,47545000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Perusväylänpito,1065361000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Valtionavustus länsimetron rakentamiseen,5000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Valtionavustus raideliikennehankkeiden rakentamiseen,25100000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Valtionavustus kävelyn ja pyöräilyn edistämiseen ja kuntien joukkoliikennehankkeisiin,3500000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Valtionavustus eräiden lentopaikkojen rakentamiseen ja ylläpitoon,1000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Valtionavustus yksityisten teiden kunnossapitoon ja parantamiseen,17000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Maa- ja vesialueiden hankinnat ja korvaukset,29997000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Väyläverkon kehittäminen,298150000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Elinkaarirahoitushankkeet,118000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen ja viestinnän viranomaispalvelut,Liikenne- ja viestintäviraston toimintamenot,77274000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen ja viestinnän viranomaispalvelut,Ajoneuvojen romutuspalkkio,0
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen ja viestinnän viranomaispalvelut,Tieliikenteen turvallisuustoiminnan edistäminen,9100000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen ja viestinnän viranomaispalvelut,Sähkökäyttöisten henkilöautojen sekä henkilöautojen kaasu- ja etanolikonversioiden hankinta- ja konversiotuki,6000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen tukeminen ja ostopalvelut,Valtionavustus koulutuksesta,841000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen tukeminen ja ostopalvelut,Meriliikenteessä käytettävien alusten kilpailukyvyn parantaminen,95000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen tukeminen ja ostopalvelut,Luotsauksen hintatuki,4200000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen tukeminen ja ostopalvelut,Joukkoliikenteen palvelujen osto ja kehittäminen,88774000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen tukeminen ja ostopalvelut,Saariston yhteysalusliikennepalvelujen ostot ja kehittäminen,12683000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen tukeminen ja ostopalvelut,Yhteysalusliikennepalvelujen ostosopimukset,5303000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Viestintäpalvelut ja -verkot sekä viestinnän tukeminen,Viestintäviraston toimintamenot,0
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Viestintäpalvelut ja -verkot sekä viestinnän tukeminen,Yleisen edun kanavien uutis- ja ajankohtaistoiminnan tuki,0
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Viestintäpalvelut ja -verkot sekä viestinnän tukeminen,Valtionavustus valtakunnallisen laajakaistahankkeen toteuttamiseen,0
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Viestintäpalvelut ja -verkot sekä viestinnän tukeminen,Siirto valtion televisio- ja radiorahastoon,519134000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Sää- meri- ja ilmastopalvelut,Ilmatieteen laitoksen toimintamenot,42983000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Työ- ja elinkeinoministeriön toimintamenot,33700000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Elinkeino- liikenne- ja ympäristökeskusten toimintamenot,170338000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Siviilipalvelus,4939000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Työ- ja elinkeinoministeriön hallinnonalan tuottavuusmääräraha,786000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Työ- ja elinkeinoministeriön hallinnonalan arvonlisäveromenot,36072000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Valtionavustus yritysten kansainvälistymiseen ja yrittäjyyden edistämiseen,5171000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Siirrot hallinnonalan rahastoihin,20000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Kansainvälisten järjestöjen jäsenmaksut ja rahoitusosuudet,8507000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Geologian tutkimuskeskuksen toimintamenot,32248000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Innovaatiorahoituskeskus Business Finlandin toimintamenot,97474000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Materiaalitehokkuuden edistäminen,400000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Tutkimus- kehittämis- ja innovaatiotoiminnan tukeminen,275500000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Erityisavustus Teknologian tutkimuskeskus VTT Oy:n tutkimusinfrastruktuuriin,10400000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Kasvuekosysteemien ja innovatiivisten julkisten hankintojen kehittäminen,5000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Cleantech- ja biotalousratkaisujen sekä innovaatioiden kaupallistamisen tukeminen,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Kiertotalouden investointi- ja kehittämistuki,2530000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Laivanrakennuksen innovaatiotuki,10000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Finnvera Oyj:n korkotuet ja tappiokorvaukset,30777000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Korko- ja muu tuki julkisesti tuetuille vienti- ja alusluotoille,57800000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Valtionavustus Teknologian tutkimuskeskus VTT Oy:n toimintaan,94403000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Avustus kansainvälisen teknologiapalkinnon maksamiseen,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Naisille suunnattu innovaatiopalkinto,118000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Lainat Suomen Vientiluotto Oy:n jälleenrahoitustoimintaan,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Lainat Finnvera Oyj:n varainhankintaan,10000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Lainat tutkimus- ja innovaatiotoimintaan,140000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Pääomalainat teollisuuden uudistumiseen ja yritysvetoisten liiketoimintaekosysteemien kehittämiseen,12000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Pääomasijoitus Business Finland Venture Capital Oy:lle,10800000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Tuotonvaihtosopimus- ja suojausmenot,3200000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys- ja yrittäjyyspolitiikka,Työ- ja elinkeinotoimistojen toimintamenot,171613000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys- ja yrittäjyyspolitiikka,Julkiset työvoima- ja yrityspalvelut,244061000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Kilpailu- ja kuluttajaviraston toimintamenot,15548000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Patentti- ja rekisterihallituksen toimintamenot,7943000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Turvallisuus- ja kemikaaliviraston toimintamenot,19564000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Korvaus talous- ja velkaneuvonnan järjestämisestä,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Valtionavustus kuluttajajärjestölle,872000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Eräät merimiespalvelut,2572000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Palkkaturva,32000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Matkustajien paluukuljetukset ja korvaukset,1000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Eräät oikeudenkäyntikulut ja korvaukset,50000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,Alueellisten innovaatioiden ja kokeilujen käynnistäminen,3300000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,Yritysten kehittämishankkeiden tukeminen,8178000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,Kansainvälistymisavustus yritysten yhteishankkeisiin,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,Alueellinen kuljetustuki,6000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,EU:n ja valtion rahoitusosuus EU:n rakennerahasto- ulkorajayhteistyö- ja muihin koheesiopolitiikan ohjelmiin,401887000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,Työllisyysperusteiset siirtomenot investointeihin,50000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Energiaviraston toimintamenot,6839000
