Total budget,Pääluokan nimi,Menoluvun nimi,Menomomentin nimi,total
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Korkeakoululaitoksen ja tieteen yhteiset menot,142821000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Tutkimusinfrastruktuurihankkeiden rahoitus,8500000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Valtionrahoitus yliopistojen toimintaan,1767428000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Suomen Akatemian tutkimusmäärärahat,276665000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Rahapelitoiminnan voittovarat tieteen edistämiseen,106497000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Strateginen tutkimusrahoitus,54379000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Valtionrahoitus ammattikorkeakoulujen toimintaan,826250000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Rahoitusosuudet kansainvälisille järjestöille,19845000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Valtion rahoitus ammattikorkeakoulujen pääomaan,24000000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Korkeakouluopetus ja tutkimus,Valtion rahoitus yliopistojen pääomasijoituksiin,46000000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Opintotuen muutoksenhakulautakunnan toimintamenot,613000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Opintolainojen valtiontakaus,54200000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Opintoraha ja asumislisä,449326000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Korkeakouluopiskelijoiden ateriatuki,31456000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Opintotuki,Lukiokoulutuksen ja ammatillisen koulutuksen opiskelijoiden koulumatkatuki,53300000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Taiteen edistämiskeskuksen toimintamenot,3966000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Suomenlinnan hoitokunnan toimintamenot,2277000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Museoviraston toimintamenot,19316000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Näkövammaisten kirjaston toimintamenot,4866000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Kansallisen audiovisuaalisen instituutin toimintamenot,5969000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Ylimääräiset taiteilija- ja sanomalehtimieseläkkeet,18960000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Museoviraston kulttuuri- ja nähtävyyskohteiden tilakustannukset,15686000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Valtionavustukset yleisten kirjastojen toimintaan,3700000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Valtionosuus ja -avustus teattereiden orkestereiden ja museoiden käyttökustannuksiin,48565000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Valtionavustus Suomen itsenäisyyden 100-vuotisjuhlavuoden merkkihankkeen perustamiskustannuksiin,8000000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Korvaus Suomenlinnan huoltoliikenteen käyttötappioon,252000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Eräät käyttöoikeuskorvaukset,26648000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Eräät avustukset,7880000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Apurahat taiteilijoille kirjailijoille ja kääntäjille,14615000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Rahapelitoiminnan voittovarat taiteen edistämiseen,238294000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Valtionavustus tilakustannuksiin,27381000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Digitaalisen kulttuuriperinnön saatavuus ja säilyttäminen,1950000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Eräät avustukset Kansallisgallerialle,0
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Kansallisgallerian kokoelman kartuttaminen,739000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Toimitilojen ja kiinteistövarallisuuden perusparannukset ja kunnossapito,3688000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Kulttuuriympäristön suojelusta aiheutuvat menot,50000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Taide ja kulttuuri,Lahjoitus Suomalais-virolaisen kulttuurisäätiön pääomaan,6000000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Liikuntatoimi,Avustus Liikkuva koulu -ohjelmaan,7000000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Liikuntatoimi,Rahapelitoiminnan voittovarat urheilun ja liikuntakasvatuksen edistämiseen,164939000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Liikuntatoimi,Valtionosuus liikunnan koulutuskeskuksille ja rahoitus liikuntatieteellisten hankkeiden arviointikustannuksiin,1494000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Nuorisotyö,Rahapelitoiminnan voittovarat nuorisotyön edistämiseen,54770000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Nuorisotyö,Nuorten työpajatoiminta ja etsivä nuorisotyö,19923000
Koko budjetti,OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,Nuorisotyö,Eräät avustukset,1800000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Maa- ja metsätalousministeriön toimintamenot,24010000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Luonnonvarakeskuksen toimintamenot,70004000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Tutkimus ja kehittäminen,1343000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Hallinnolliset järjestelyt,5120000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Maa- ja metsätalousministeriön hallinnonalan arvonlisäveromenot,27532000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Hallinto ja tutkimus,Eräät jäsenmaksut ja rahoitusosuudet,4353000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Maatalouden aloittamis- ja investointiavustukset,75276000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Maaseutuelinkeinotoiminnan korkotuki,25000000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Luopumistuet ja -eläkkeet,58330000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Eläinten hyvinvointikorvaukset,67767000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Valtionapu maaseudun elinkeinojen kehittämiseen,5266000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Porotalouden edistäminen,1843000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Hevostalouden edistäminen hevoskasvatuksen ja  hevosurheilun edistämiseen tarkoitetulla rahapelitoiminnan tuotolla,40092000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Valtionapu 4H-toimintaan,3905000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,Maaseudun kehittäminen,2000000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maaseudun kehittäminen,EU:n ja valtion rahoitusosuus alueelliseen ja paikalliseen maaseudun kehittämiseen,136800000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Elintarviketurvallisuusviraston toimintamenot,38125000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Maaseutuviraston toimintamenot,22178000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Eläinlääkintähuolto ja kasvintuhoojien torjunta,5948000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Maa- ja puutarhatalouden kansallinen tuki,325400000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,EU-tulotuki ja EU-markkinatuki,531130000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Ympäristökorvaukset luonnonmukainen tuotanto neuvonta ja ei-tuotannolliset investoinnit,290710000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Luonnonhaittakorvaukset,518738000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,EU-rahoitteinen ruokaketjun kehittäminen,5705000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Ruokaketjun kehittäminen,3119000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Siirto interventiorahastoon,200000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Siirto Maatilatalouden kehittämisrahastoon,49000000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maa- ja elintarviketalous,Eräät valtionavut,5717000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Kalakannan hoitovelvoitteet,3000000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Vesivarojen käytön ja hoidon menot,13520000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Luonnonvara- ja biotalouden edistäminen,14880000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Vesi- ja kalataloushankkeiden tukeminen,8486000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Eräät luonnonvaratalouden korvaukset,1745000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Hirvieläinten aiheuttamien vahinkojen korvaaminen,4575000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Petoeläinten aiheuttamien vahinkojen korvaaminen,8450000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Tuki puuntuotannon kestävyyden turvaamiseen,56230000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Metsäluonnon hoidon edistäminen,5027000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Valtionapu Suomen metsäkeskukselle,39900000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Riistatalouden edistäminen,11920000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Kalatalouden edistäminen,10250000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Eräät luonnonvaratalouden valtionavut,1432000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Elinkeinokalatalouden edistäminen,20362000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Luonnonvaratalous,Lainat puuntuotannon kestävyyden turvaamiseen,50000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Metsähallitus,Metsähallituksen eräät julkiset hallintotehtävät,7554000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maanmittaus ja tietovarannot,Maanmittauslaitoksen toimintamenot,50237000
Koko budjetti,MAA- JA METSÄTALOUSMINISTERIÖN HALLINNONALA,Maanmittaus ja tietovarannot,Kiinteistötoimitusten tukemisesta aiheutuvat menot,4200000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Liikenne- ja viestintäministeriön toimintamenot,14281000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Liikenne- ja viestintäministeriön hallinnonalan tuottavuusmääräraha,1660000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Liikenne- ja viestintäministeriön hallinnonalan arvonlisäveromenot,479280000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Hallinto ja toimialan yhteiset menot,Osakehankinnat,2000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Liikenneviraston toimintamenot,73014000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Perusväylänpito,1406800000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Valtionavustus länsimetron rakentamiseen,31500000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Valtionavustus raideliikennehankkeiden rakentamiseen,16100000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Valtionavustus eräiden lentopaikkojen rakentamiseen ja ylläpitoon,2490000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Valtionavustus yksityisten teiden kunnossapitoon ja parantamiseen,13000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Maa- ja vesialueiden hankinnat ja korvaukset,34997000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Väyläverkon kehittäminen,334950000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Eräät väylähankkeet,0
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenneverkko,Elinkaarirahoitushankkeet,125000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen viranomaispalvelut,Liikenteen turvallisuusviraston toimintamenot,46953000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen viranomaispalvelut,Ajoneuvojen romutuspalkkio,8000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen viranomaispalvelut,Tieliikenteen turvallisuustoiminnan edistäminen,9100000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen viranomaispalvelut,Sähkökäyttöisten henkilöautojen sekä henkilöautojen kaasu- ja etanolikonversioiden hankinta- ja konversiotuki,6000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen tukeminen ja ostopalvelut,Valtionavustus koulutuksesta,841000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen tukeminen ja ostopalvelut,Meriliikenteessä käytettävien alusten kilpailukyvyn parantaminen,101420000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen tukeminen ja ostopalvelut,Luotsauksen hintatuki,4200000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen tukeminen ja ostopalvelut,Joukkoliikenteen palvelujen osto ja kehittäminen,89974000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen tukeminen ja ostopalvelut,Saariston yhteysalusliikennepalvelujen ostot ja kehittäminen,12683000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Liikenteen tukeminen ja ostopalvelut,Yhteysalusliikennepalvelujen ostosopimukset,5303000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Viestintäpalvelut ja -verkot sekä viestinnän tukeminen,Viestintäviraston toimintamenot,13156000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Viestintäpalvelut ja -verkot sekä viestinnän tukeminen,Yleisen edun kanavien uutis- ja ajankohtaistoiminnan tuki,2000000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Viestintäpalvelut ja -verkot sekä viestinnän tukeminen,Valtionavustus valtakunnallisen laajakaistahankkeen toteuttamiseen,0
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Viestintäpalvelut ja -verkot sekä viestinnän tukeminen,Siirto valtion televisio- ja radiorahastoon,507948000
Koko budjetti,LIIKENNE- JA VIESTINTÄMINISTERIÖN HALLINNONALA,Sää- meri- ja ilmastopalvelut,Ilmatieteen laitoksen toimintamenot,45545000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Työ- ja elinkeinoministeriön toimintamenot,32685000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Elinkeino- liikenne- ja ympäristökeskusten toimintamenot,169255000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Siviilipalvelus,4939000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Työ- ja elinkeinoministeriön hallinnonalan tuottavuusmääräraha,5056000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Työ- ja elinkeinoministeriön hallinnonalan arvonlisäveromenot,36072000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Valtionavustus yritysten kansainvälistymiseen ja yrittäjyyden edistämiseen,18001000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Siirrot hallinnonalan rahastoihin,20000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Kansainvälisten järjestöjen jäsenmaksut ja rahoitusosuudet,8507000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Hallinto,Osakehankinnat,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Geologian tutkimuskeskuksen toimintamenot,30714000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Innovaatiorahoituskeskus Business Finlandin toimintamenot,84021000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Materiaalitehokkuuden edistäminen,400000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Tutkimus- kehittämis- ja innovaatiotoiminnan tukeminen,250900000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Erityisavustus Teknologian tutkimuskeskus VTT Oy:n tutkimusinfrastruktuuriin,1500000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Kasvuekosysteemien ja innovatiivisten julkisten hankintojen kehittäminen,5000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Cleantech- ja biotalousratkaisujen sekä innovaatioiden kaupallistamisen tukeminen,49300000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Kiertotalouden investointi- ja kehittämistuki,2000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Finnvera Oyj:n tappiokorvaukset,56159000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Korko- ja muu tuki julkisesti tuetuille vienti- ja alusluotoille,42300000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Valtionavustus Teknologian tutkimuskeskus VTT Oy:n toimintaan,89303000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Avustus kansainvälisen teknologiapalkinnon maksamiseen,1000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Naisille suunnattu innovaatiopalkinto,118000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Lainat Suomen Vientiluotto Oy:n jälleenrahoitustoimintaan,96986000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Lainat Finnvera Oyj:n varainhankintaan,10000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Lainat tutkimus- ja innovaatiotoimintaan,141000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Pääomalaina Finnvera Oyj:lle,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Pääomalainat teollisuuden uudistumiseen ja yritysvetoisten liiketoimintaekosysteemien kehittämiseen,6000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Pääomasijoitus Suomen Teollisuussijoitus Oy:lle,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Pääomasijoitus Tekes Pääomasijoitus Oy:lle,11800000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys- ja yrittäjyyspolitiikka,Työ- ja elinkeinotoimistojen toimintamenot,163076000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys- ja yrittäjyyspolitiikka,Julkiset työvoima- ja yrityspalvelut,327050000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Kilpailu- ja kuluttajaviraston toimintamenot,11188000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Patentti- ja rekisterihallituksen toimintamenot,9247000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Turvallisuus- ja kemikaaliviraston toimintamenot,19071000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Korvaus talous- ja velkaneuvonnan järjestämisestä,4731000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Valtionavustus kuluttajajärjestölle,872000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Eräät merimiespalvelut,2572000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Palkkaturva,32000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Matkustajien paluukuljetukset ja korvaukset,1000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Eräät oikeudenkäyntikulut ja korvaukset,50000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,Alueellisten innovaatioiden ja kokeilujen käynnistäminen,10000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,Valtionavustus Finpron toimintaan,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,Yritysten kehittämishankkeiden tukeminen,12171000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,Kansainvälistymisavustus yritysten yhteishankkeisiin,1300000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,Alueellinen kuljetustuki,5000000
